Call_ID,Customer_Id,Agent,Date_Of_Call,Time_Of_Call,Resolved,Answered,Topic,Speed_of_answer_in_seconds,Duration,Satisfaction_rating
4257,3539,Becky,2021-03-16,2:13:55 PM,1,1,Streaming,90,12:04:55 AM,3
4258,3540,Stewart,2021-03-16,2:13:55 PM,1,1,Admin Support,99,12:01:04 AM,3
4259,5180,Becky,2021-03-16,2:13:55 PM,1,1,Contract related,18,12:01:56 AM,5
4260,4481,Jim,2021-03-16,2:13:55 PM,1,1,Payment related,65,12:02:35 AM,4
4261,763,Martha,2021-03-16,2:25:26 PM,1,1,Admin Support,91,12:05:37 AM,4
4262,4482,Jim,2021-03-16,2:25:26 PM,1,1,Streaming,95,12:02:04 AM,4
4263,4483,Jim,2021-03-16,2:34:05 PM,1,1,Streaming,87,12:04:44 AM,4
4264,628,Dan,2021-03-16,2:34:05 PM,1,1,Payment related,71,12:06:01 AM,3
4265,5181,Jim,2021-03-16,3:21:36 PM,1,1,Admin Support,74,12:03:04 AM,5
4266,4484,Jim,2021-03-16,3:21:36 PM,1,1,Technical Support,28,12:05:05 AM,4
4267,3541,Joe,2021-03-16,3:40:19 PM,1,1,Contract related,101,12:02:53 AM,3
4268,1746,Martha,2021-03-16,3:40:19 PM,0,0,Contract related,,,
4269,3542,Martha,2021-03-16,3:43:12 PM,1,1,Payment related,90,12:04:48 AM,3
4270,5182,Joe,2021-03-16,3:43:12 PM,1,1,Contract related,76,12:04:56 AM,5
4271,1747,Diane,2021-03-16,4:00:29 PM,0,0,Payment related,,,
4272,2149,Joe,2021-03-16,4:00:29 PM,0,1,Contract related,20,12:01:19 AM,5
4273,1991,Becky,2021-03-16,4:13:26 PM,0,1,Contract related,26,12:06:19 AM,3
4274,3543,Stewart,2021-03-16,4:13:26 PM,1,1,Contract related,53,12:01:12 AM,3
4275,4485,Greg,2021-03-16,4:36:29 PM,1,1,Contract related,26,12:02:57 AM,4
4276,3544,Joe,2021-03-16,4:36:29 PM,1,1,Payment related,66,12:03:42 AM,3
4277,2075,Dan,2021-03-16,5:09:36 PM,0,1,Payment related,105,12:05:32 AM,4
4278,3545,Diane,2021-03-16,5:09:36 PM,1,1,Admin Support,111,12:01:13 AM,3
4279,2383,Martha,2021-03-16,5:49:55 PM,1,1,Contract related,26,12:06:30 AM,1
4280,1748,Jim,2021-03-16,5:49:55 PM,0,0,Contract related,,,
4281,2076,Stewart,2021-03-17,9:05:46 AM,0,1,Payment related,50,12:02:52 AM,4
4282,5183,Dan,2021-03-17,9:05:46 AM,1,1,Streaming,57,12:06:06 AM,5
4283,5184,Jim,2021-03-17,9:43:12 AM,1,1,Technical Support,26,12:01:19 AM,5
4284,426,Greg,2021-03-17,9:43:12 AM,1,1,Admin Support,104,12:06:58 AM,1
4285,2384,Becky,2021-03-17,10:59:31 AM,1,1,Technical Support,93,12:05:21 AM,1
4286,629,Jim,2021-03-17,10:59:31 AM,1,1,Technical Support,108,12:02:05 AM,3
4287,5185,Martha,2021-03-17,11:25:26 AM,1,1,Streaming,42,12:02:22 AM,5
4288,197,Martha,2021-03-17,11:25:26 AM,0,0,Technical Support,,,
4289,5186,Jim,2021-03-17,11:44:10 AM,1,1,Admin Support,94,12:05:17 AM,5
4290,630,Dan,2021-03-17,11:44:10 AM,1,1,Contract related,74,12:03:05 AM,3
4291,5187,Diane,2021-03-17,12:43:12 PM,1,1,Contract related,117,12:02:21 AM,5
4292,1749,Dan,2021-03-17,12:43:12 PM,0,0,Admin Support,,,
4293,2385,Martha,2021-03-17,1:01:55 PM,1,1,Payment related,49,12:00:54 AM,1
4294,3546,Diane,2021-03-17,1:01:55 PM,1,1,Streaming,23,12:04:40 AM,3
4295,1750,Joe,2021-03-17,1:24:58 PM,0,0,Streaming,,,
4296,5188,Martha,2021-03-17,1:24:58 PM,1,1,Streaming,84,12:02:16 AM,5
4297,2386,Martha,2021-03-17,1:58:05 PM,1,1,Payment related,69,12:01:19 AM,1
4298,3547,Diane,2021-03-17,1:58:05 PM,1,1,Technical Support,25,12:04:44 AM,3
4299,198,Becky,2021-03-17,2:00:58 PM,0,0,Payment related,,,
4300,1751,Martha,2021-03-17,2:00:58 PM,0,0,Technical Support,,,
4301,4486,Greg,2021-03-17,2:19:41 PM,1,1,Payment related,34,12:04:33 AM,4
4302,1882,Joe,2021-03-17,2:19:41 PM,0,1,Streaming,45,12:03:45 AM,1
4303,1752,Martha,2021-03-17,2:21:07 PM,0,0,Streaming,,,
4304,5189,Dan,2021-03-17,2:21:07 PM,1,1,Payment related,29,12:01:50 AM,5
4305,4487,Jim,2021-03-17,3:17:17 PM,1,1,Technical Support,26,12:03:15 AM,4
4306,4488,Diane,2021-03-17,3:17:17 PM,1,1,Streaming,115,12:04:28 AM,4
4307,3548,Martha,2021-03-17,3:47:31 PM,1,1,Payment related,78,12:04:08 AM,3
4308,282,Jim,2021-03-17,3:47:31 PM,0,1,Streaming,41,12:04:11 AM,3
4309,5190,Diane,2021-03-17,4:20:38 PM,1,1,Contract related,21,12:02:26 AM,5
4310,1753,Dan,2021-03-17,4:20:38 PM,0,0,Streaming,,,
4311,5191,Martha,2021-03-17,4:22:05 PM,1,1,Streaming,47,12:04:30 AM,5
4312,258,Jim,2021-03-17,4:22:05 PM,0,1,Payment related,98,12:05:59 AM,2
4313,1754,Joe,2021-03-17,4:42:14 PM,0,0,Contract related,,,
4314,4489,Martha,2021-03-17,4:42:14 PM,1,1,Payment related,51,12:04:34 AM,4
4315,4490,Becky,2021-03-17,4:46:34 PM,1,1,Streaming,70,12:05:35 AM,4
4316,2685,Diane,2021-03-17,4:46:34 PM,1,1,Contract related,58,12:06:20 AM,2
4317,1755,Jim,2021-03-17,4:52:19 PM,0,0,Technical Support,,,
4318,1756,Greg,2021-03-17,4:52:19 PM,0,0,Admin Support,,,
4319,5192,Greg,2021-03-17,5:12:29 PM,1,1,Streaming,39,12:03:54 AM,5
4320,2387,Joe,2021-03-17,5:12:29 PM,1,1,Payment related,55,12:03:25 AM,1
4321,631,Diane,2021-03-17,5:13:55 PM,1,1,Contract related,80,12:03:05 AM,3
4322,764,Dan,2021-03-17,5:13:55 PM,1,1,Payment related,68,12:03:29 AM,4
4323,3549,Diane,2021-03-17,5:24:00 PM,1,1,Technical Support,96,12:02:14 AM,3
4324,3550,Greg,2021-03-17,5:24:00 PM,1,1,Payment related,32,12:03:48 AM,3
4325,199,Stewart,2021-03-17,5:26:53 PM,0,0,Admin Support,,,
4326,3551,Diane,2021-03-17,5:26:53 PM,1,1,Streaming,90,12:01:53 AM,3
4327,4491,Dan,2021-03-17,5:48:29 PM,1,1,Streaming,108,12:03:15 AM,4
4328,2077,Stewart,2021-03-17,5:48:29 PM,0,1,Technical Support,120,12:05:34 AM,4
4329,5193,Dan,2021-03-17,6:00:00 PM,1,1,Contract related,21,12:04:39 AM,5
4330,1757,Greg,2021-03-17,6:00:00 PM,0,0,Contract related,,,
4331,2078,Martha,2021-03-18,9:14:24 AM,0,1,Payment related,59,12:02:47 AM,4
4332,632,Stewart,2021-03-18,9:14:24 AM,1,1,Admin Support,14,12:05:22 AM,3
4333,200,Joe,2021-03-18,9:21:36 AM,0,0,Contract related,,,
4334,633,Stewart,2021-03-18,9:21:36 AM,1,1,Streaming,57,12:00:44 AM,3
4335,3552,Dan,2021-03-18,10:32:10 AM,1,1,Streaming,123,12:04:04 AM,3
4336,3553,Dan,2021-03-18,10:32:10 AM,1,1,Streaming,71,12:05:41 AM,3
4337,1992,Stewart,2021-03-18,10:56:38 AM,0,1,Contract related,71,12:04:16 AM,3
4338,3554,Martha,2021-03-18,10:56:38 AM,1,1,Technical Support,41,12:06:22 AM,3
4339,1758,Dan,2021-03-18,11:38:24 AM,0,0,Contract related,,,
4340,4492,Martha,2021-03-18,11:38:24 AM,1,1,Technical Support,80,12:05:43 AM,4
4341,1759,Stewart,2021-03-18,12:02:53 PM,0,0,Payment related,,,
4342,2686,Greg,2021-03-18,12:02:53 PM,1,1,Payment related,57,12:01:12 AM,2
4343,3555,Stewart,2021-03-18,12:30:14 PM,1,1,Streaming,17,12:02:39 AM,3
4344,5194,Martha,2021-03-18,12:30:14 PM,1,1,Admin Support,93,12:04:47 AM,5
4345,3556,Greg,2021-03-18,12:51:50 PM,1,1,Payment related,13,12:00:43 AM,3
4346,765,Stewart,2021-03-18,12:51:50 PM,1,1,Payment related,64,12:01:42 AM,4
4347,5195,Stewart,2021-03-18,1:36:29 PM,1,1,Technical Support,98,12:01:50 AM,5
4348,1907,Greg,2021-03-18,1:36:29 PM,0,1,Technical Support,83,12:02:28 AM,2
4349,2150,Martha,2021-03-18,1:49:26 PM,0,1,Streaming,116,12:06:18 AM,5
4350,2687,Becky,2021-03-18,1:49:26 PM,1,1,Streaming,104,12:00:46 AM,2
4351,856,Martha,2021-03-18,2:02:24 PM,1,1,Streaming,83,12:05:34 AM,5
4352,766,Martha,2021-03-18,2:02:24 PM,1,1,Admin Support,26,12:06:48 AM,4
4353,2688,Diane,2021-03-18,2:25:26 PM,1,1,Admin Support,47,12:00:36 AM,2
4354,201,Jim,2021-03-18,2:25:26 PM,0,0,Contract related,,,
4355,202,Dan,2021-03-18,2:41:17 PM,0,0,Admin Support,,,
4356,2079,Joe,2021-03-18,2:41:17 PM,0,1,Technical Support,34,12:03:07 AM,4
4357,857,Becky,2021-03-18,2:52:48 PM,1,1,Technical Support,65,12:03:42 AM,5
4358,3557,Diane,2021-03-18,2:52:48 PM,1,1,Streaming,54,12:06:19 AM,3
4359,4493,Joe,2021-03-18,2:52:48 PM,1,1,Technical Support,108,12:05:15 AM,4
4360,4494,Jim,2021-03-18,2:52:48 PM,1,1,Contract related,114,12:04:42 AM,4
4361,3558,Jim,2021-03-18,3:48:58 PM,1,1,Admin Support,109,12:02:59 AM,3
4362,3559,Jim,2021-03-18,3:48:58 PM,1,1,Streaming,115,12:03:35 AM,3
4363,3560,Joe,2021-03-18,4:03:22 PM,1,1,Streaming,125,12:04:07 AM,3
4364,4495,Joe,2021-03-18,4:03:22 PM,1,1,Technical Support,116,12:03:19 AM,4
4365,3561,Greg,2021-03-18,4:16:19 PM,1,1,Admin Support,12,12:02:51 AM,3
4366,5196,Becky,2021-03-18,4:16:19 PM,1,1,Streaming,96,12:02:14 AM,5
4367,5197,Diane,2021-03-18,4:30:43 PM,1,1,Streaming,13,12:05:17 AM,5
4368,1760,Jim,2021-03-18,4:30:43 PM,0,0,Payment related,,,
4369,3562,Jim,2021-03-18,4:58:05 PM,1,1,Contract related,96,12:06:22 AM,3
4370,203,Greg,2021-03-18,4:58:05 PM,0,0,Payment related,,,
4371,634,Dan,2021-03-18,5:08:10 PM,1,1,Streaming,37,12:05:55 AM,3
4372,4496,Stewart,2021-03-18,5:08:10 PM,1,1,Technical Support,45,12:06:15 AM,4
4373,5198,Becky,2021-03-18,5:22:34 PM,1,1,Streaming,44,12:02:44 AM,5
4374,1761,Greg,2021-03-18,5:22:34 PM,0,0,Contract related,,,
4375,3563,Martha,2021-03-18,5:26:53 PM,1,1,Contract related,65,12:03:19 AM,3
4376,4497,Martha,2021-03-18,5:26:53 PM,1,1,Streaming,48,12:02:07 AM,4
4377,2388,Stewart,2021-03-18,5:41:17 PM,1,1,Technical Support,119,12:02:34 AM,1
4378,283,Jim,2021-03-18,5:41:17 PM,0,1,Contract related,102,12:05:16 AM,3
4379,5199,Stewart,2021-03-19,9:15:50 AM,1,1,Contract related,30,12:05:10 AM,5
4380,2389,Joe,2021-03-19,9:15:50 AM,1,1,Payment related,51,12:05:19 AM,1
4381,1762,Jim,2021-03-19,9:47:31 AM,0,0,Contract related,,,
4382,5200,Becky,2021-03-19,9:47:31 AM,1,1,Technical Support,39,12:05:10 AM,5
4383,2689,Becky,2021-03-19,10:03:22 AM,1,1,Payment related,102,12:05:27 AM,2
4384,3564,Stewart,2021-03-19,10:03:22 AM,1,1,Payment related,112,12:00:40 AM,3
4385,1763,Becky,2021-03-19,10:14:53 AM,0,0,Payment related,,,
4386,5201,Martha,2021-03-19,10:14:53 AM,1,1,Technical Support,42,12:04:36 AM,5
4387,3565,Greg,2021-03-19,11:12:29 AM,1,1,Admin Support,87,12:01:28 AM,3
4388,204,Becky,2021-03-19,11:12:29 AM,0,0,Payment related,,,
4389,3566,Becky,2021-03-19,11:13:55 AM,1,1,Contract related,123,12:02:32 AM,3
4390,1764,Stewart,2021-03-19,11:13:55 AM,0,0,Payment related,,,
4391,3567,Dan,2021-03-19,11:29:46 AM,1,1,Contract related,98,12:01:26 AM,3
4392,4498,Jim,2021-03-19,11:29:46 AM,1,1,Streaming,45,12:00:39 AM,4
4393,3568,Stewart,2021-03-19,12:14:24 PM,1,1,Payment related,50,12:02:14 AM,3
4394,4499,Joe,2021-03-19,12:14:24 PM,1,1,Payment related,102,12:04:30 AM,4
4395,427,Diane,2021-03-19,12:27:22 PM,1,1,Admin Support,93,12:02:12 AM,1
4396,3569,Stewart,2021-03-19,12:27:22 PM,1,1,Admin Support,28,12:05:27 AM,3
4397,1765,Jim,2021-03-19,12:59:02 PM,0,0,Payment related,,,
4398,1766,Martha,2021-03-19,12:59:02 PM,0,0,Streaming,,,
4399,2080,Joe,2021-03-19,12:59:02 PM,0,1,Technical Support,123,12:00:46 AM,4
4400,4500,Greg,2021-03-19,12:59:02 PM,1,1,Admin Support,112,12:04:09 AM,4
4401,3570,Stewart,2021-03-19,1:07:41 PM,1,1,Contract related,12,12:01:16 AM,3
4402,4501,Dan,2021-03-19,1:07:41 PM,1,1,Contract related,107,12:06:01 AM,4
4403,2690,Diane,2021-03-19,1:55:12 PM,1,1,Technical Support,97,12:03:38 AM,2
4404,1767,Joe,2021-03-19,1:55:12 PM,0,0,Contract related,,,
4405,1768,Joe,2021-03-19,2:18:14 PM,0,0,Admin Support,,,
4406,4502,Diane,2021-03-19,2:18:14 PM,1,1,Admin Support,98,12:06:47 AM,4
4407,2691,Jim,2021-03-19,3:21:36 PM,1,1,Streaming,96,12:05:49 AM,2
4408,1769,Diane,2021-03-19,3:21:36 PM,0,0,Payment related,,,
4409,2390,Joe,2021-03-19,3:24:29 PM,1,1,Payment related,60,12:01:17 AM,1
4410,3571,Joe,2021-03-19,3:24:29 PM,1,1,Contract related,115,12:04:56 AM,3
4411,4503,Martha,2021-03-19,3:28:48 PM,1,1,Contract related,86,12:02:17 AM,4
4412,2692,Martha,2021-03-19,3:28:48 PM,1,1,Payment related,99,12:02:10 AM,2
4413,2081,Greg,2021-03-19,3:34:34 PM,0,1,Admin Support,55,12:03:31 AM,4
4414,1908,Joe,2021-03-19,3:34:34 PM,0,1,Streaming,100,12:01:32 AM,2
4415,4504,Becky,2021-03-19,4:27:50 PM,1,1,Contract related,101,12:01:24 AM,4
4416,5202,Joe,2021-03-19,4:27:50 PM,1,1,Payment related,105,12:06:19 AM,5
4417,205,Stewart,2021-03-19,4:33:36 PM,0,0,Payment related,,,
4418,767,Greg,2021-03-19,4:33:36 PM,1,1,Contract related,47,12:06:54 AM,4
4419,3572,Greg,2021-03-19,4:43:41 PM,1,1,Admin Support,123,12:02:40 AM,3
4420,1993,Jim,2021-03-19,4:43:41 PM,0,1,Streaming,108,12:04:39 AM,3
4421,1770,Stewart,2021-03-20,9:05:46 AM,0,0,Admin Support,,,
4422,5203,Martha,2021-03-20,9:05:46 AM,1,1,Technical Support,35,12:01:07 AM,5
4423,5204,Jim,2021-03-20,9:57:36 AM,1,1,Technical Support,80,12:03:07 AM,5
4424,5205,Dan,2021-03-20,9:57:36 AM,1,1,Technical Support,16,12:02:55 AM,5
4425,3573,Dan,2021-03-20,10:17:46 AM,1,1,Admin Support,102,12:06:15 AM,3
4426,206,Stewart,2021-03-20,10:17:46 AM,0,0,Streaming,,,
4427,3574,Joe,2021-03-20,10:19:12 AM,1,1,Streaming,111,12:06:16 AM,3
4428,4505,Becky,2021-03-20,10:19:12 AM,1,1,Payment related,81,12:04:45 AM,4
4429,207,Diane,2021-03-20,10:42:14 AM,0,0,Contract related,,,
4430,858,Martha,2021-03-20,10:42:14 AM,1,1,Technical Support,32,12:00:36 AM,5
4431,1771,Dan,2021-03-20,11:12:29 AM,0,0,Payment related,,,
4432,3575,Diane,2021-03-20,11:12:29 AM,1,1,Streaming,52,12:03:14 AM,3
4433,859,Martha,2021-03-20,11:25:26 AM,1,1,Technical Support,112,12:03:11 AM,5
4434,3576,Becky,2021-03-20,11:25:26 AM,1,1,Technical Support,30,12:06:15 AM,3
4435,2391,Becky,2021-03-20,11:47:02 AM,1,1,Admin Support,91,12:01:59 AM,1
4436,3577,Greg,2021-03-20,11:47:02 AM,1,1,Streaming,53,12:05:15 AM,3
4437,208,Becky,2021-03-20,11:55:41 AM,0,0,Contract related,,,
4438,1772,Diane,2021-03-20,11:55:41 AM,0,0,Contract related,,,
4439,635,Jim,2021-03-20,12:12:58 PM,1,1,Technical Support,40,12:05:02 AM,3
4440,5206,Diane,2021-03-20,12:12:58 PM,1,1,Contract related,45,12:05:46 AM,5
4441,1773,Jim,2021-03-20,12:24:29 PM,0,0,Streaming,,,
4442,2693,Stewart,2021-03-20,12:24:29 PM,1,1,Admin Support,89,12:03:37 AM,2
4443,5207,Becky,2021-03-20,1:07:41 PM,1,1,Technical Support,24,12:01:50 AM,5
4444,3578,Diane,2021-03-20,1:07:41 PM,1,1,Technical Support,76,12:05:04 AM,3
4445,2694,Greg,2021-03-20,1:12:00 PM,1,1,Streaming,27,12:04:17 AM,2
4446,2082,Stewart,2021-03-20,1:12:00 PM,0,1,Contract related,27,12:02:31 AM,4
4447,2695,Diane,2021-03-20,1:42:14 PM,1,1,Contract related,104,12:05:32 AM,2
4448,428,Diane,2021-03-20,1:42:14 PM,1,1,Admin Support,110,12:03:29 AM,1
4449,4506,Joe,2021-03-20,1:46:34 PM,1,1,Contract related,51,12:05:11 AM,4
4450,2696,Dan,2021-03-20,1:46:34 PM,1,1,Contract related,65,12:05:49 AM,2
4451,4507,Greg,2021-03-20,2:26:53 PM,1,1,Admin Support,21,12:03:12 AM,4
4452,636,Becky,2021-03-20,2:26:53 PM,1,1,Streaming,29,12:01:13 AM,3
4453,1774,Diane,2021-03-20,3:23:02 PM,0,0,Payment related,,,
4454,1775,Joe,2021-03-20,3:23:02 PM,0,0,Technical Support,,,
4455,4508,Stewart,2021-03-20,3:41:46 PM,1,1,Contract related,124,12:03:03 AM,4
4456,429,Greg,2021-03-20,3:41:46 PM,1,1,Streaming,21,12:04:24 AM,1
4457,3579,Martha,2021-03-20,3:43:12 PM,1,1,Admin Support,121,12:02:18 AM,3
4458,1776,Becky,2021-03-20,3:43:12 PM,0,0,Technical Support,,,
4459,2697,Dan,2021-03-20,3:43:12 PM,1,1,Payment related,56,12:02:47 AM,2
4460,3580,Greg,2021-03-20,3:43:12 PM,1,1,Contract related,10,12:06:13 AM,3
4461,4509,Martha,2021-03-20,3:44:38 PM,1,1,Payment related,56,12:02:52 AM,4
4462,1777,Joe,2021-03-20,3:44:38 PM,0,0,Payment related,,,
4463,3581,Jim,2021-03-20,3:56:10 PM,1,1,Technical Support,17,12:00:31 AM,3
4464,5208,Martha,2021-03-20,3:56:10 PM,1,1,Contract related,37,12:00:50 AM,5
4465,860,Becky,2021-03-20,4:06:14 PM,1,1,Streaming,108,12:01:06 AM,5
4466,5209,Diane,2021-03-20,4:06:14 PM,1,1,Technical Support,18,12:05:43 AM,5
4467,1778,Martha,2021-03-20,4:50:53 PM,0,0,Streaming,,,
4468,4510,Martha,2021-03-20,4:50:53 PM,1,1,Streaming,77,12:04:43 AM,4
4469,2392,Diane,2021-03-20,5:32:38 PM,1,1,Streaming,34,12:04:31 AM,1
4470,3582,Greg,2021-03-20,5:32:38 PM,1,1,Contract related,73,12:01:42 AM,3
4471,1779,Martha,2021-03-20,5:44:10 PM,0,0,Streaming,,,
4472,3583,Greg,2021-03-20,5:44:10 PM,1,1,Admin Support,120,12:02:42 AM,3
4473,2393,Stewart,2021-03-20,5:57:07 PM,1,1,Technical Support,100,12:05:17 AM,1
4474,4511,Martha,2021-03-20,5:57:07 PM,1,1,Payment related,93,12:06:18 AM,4
4475,2083,Diane,2021-03-20,5:58:34 PM,0,1,Streaming,17,12:00:49 AM,4
4476,2698,Stewart,2021-03-20,5:58:34 PM,1,1,Payment related,17,12:05:09 AM,2
4477,2699,Jim,2021-03-21,9:01:26 AM,1,1,Contract related,56,12:04:25 AM,2
4478,1780,Diane,2021-03-21,9:01:26 AM,0,0,Admin Support,,,
4479,2700,Dan,2021-03-21,9:04:19 AM,1,1,Contract related,97,12:02:39 AM,2
4480,4512,Stewart,2021-03-21,9:04:19 AM,1,1,Streaming,25,12:06:20 AM,4
4481,4513,Diane,2021-03-21,9:27:22 AM,1,1,Technical Support,47,12:02:50 AM,4
4482,3584,Jim,2021-03-21,9:27:22 AM,1,1,Payment related,70,12:01:55 AM,3
4483,3585,Greg,2021-03-21,10:01:55 AM,1,1,Technical Support,86,12:03:07 AM,3
4484,861,Stewart,2021-03-21,10:01:55 AM,1,1,Contract related,92,12:04:09 AM,5
4485,3586,Greg,2021-03-21,10:35:02 AM,1,1,Admin Support,122,12:01:28 AM,3
4486,3587,Diane,2021-03-21,10:35:02 AM,1,1,Streaming,11,12:06:48 AM,3
4487,3588,Diane,2021-03-21,10:43:41 AM,1,1,Technical Support,27,12:06:08 AM,3
4488,1781,Greg,2021-03-21,10:43:41 AM,0,0,Contract related,,,
4489,4514,Becky,2021-03-21,11:09:36 AM,1,1,Payment related,17,12:01:58 AM,4
4490,3589,Greg,2021-03-21,11:09:36 AM,1,1,Payment related,113,12:03:14 AM,3
4491,209,Dan,2021-03-21,11:31:12 AM,0,0,Payment related,,,
4492,637,Becky,2021-03-21,11:31:12 AM,1,1,Streaming,101,12:03:22 AM,3
4493,2394,Becky,2021-03-21,11:47:02 AM,1,1,Contract related,69,12:02:34 AM,1
4494,3590,Stewart,2021-03-21,11:47:02 AM,1,1,Technical Support,24,12:03:57 AM,3
4495,4515,Becky,2021-03-21,11:55:41 AM,1,1,Technical Support,84,12:02:00 AM,4
4496,210,Greg,2021-03-21,11:55:41 AM,0,0,Technical Support,,,
4497,1782,Diane,2021-03-21,12:00:00 PM,0,0,Payment related,,,
4498,1783,Diane,2021-03-21,12:00:00 PM,0,0,Technical Support,,,
4499,3591,Martha,2021-03-21,12:18:43 PM,1,1,Streaming,92,12:04:10 AM,3
4500,1784,Joe,2021-03-21,12:18:43 PM,0,0,Admin Support,,,
4501,211,Stewart,2021-03-21,12:53:17 PM,0,0,Payment related,,,
4502,2701,Diane,2021-03-21,12:53:17 PM,1,1,Streaming,114,12:03:55 AM,2
4503,3592,Diane,2021-03-21,12:53:17 PM,1,1,Payment related,109,12:04:39 AM,3
4504,3593,Diane,2021-03-21,12:53:17 PM,1,1,Technical Support,89,12:02:31 AM,3
4505,3594,Dan,2021-03-21,1:09:07 PM,1,1,Payment related,124,12:03:38 AM,3
4506,862,Martha,2021-03-21,1:09:07 PM,1,1,Streaming,43,12:01:07 AM,5
4507,5210,Dan,2021-03-21,1:30:43 PM,1,1,Contract related,110,12:05:20 AM,5
4508,4516,Becky,2021-03-21,1:30:43 PM,1,1,Streaming,31,12:03:19 AM,4
4509,1785,Stewart,2021-03-21,1:49:26 PM,0,0,Payment related,,,
4510,1786,Diane,2021-03-21,1:49:26 PM,0,0,Admin Support,,,
4511,3595,Diane,2021-03-21,2:12:29 PM,1,1,Streaming,17,12:04:48 AM,3
4512,3596,Becky,2021-03-21,2:12:29 PM,1,1,Contract related,111,12:05:25 AM,3
4513,2702,Diane,2021-03-21,2:16:48 PM,1,1,Admin Support,10,12:03:21 AM,2
4514,430,Stewart,2021-03-21,2:16:48 PM,1,1,Contract related,121,12:01:29 AM,1
4515,4517,Dan,2021-03-21,2:22:34 PM,1,1,Payment related,114,12:01:58 AM,4
4516,4518,Greg,2021-03-21,2:22:34 PM,1,1,Technical Support,49,12:00:32 AM,4
4517,431,Greg,2021-03-21,2:29:46 PM,1,1,Admin Support,114,12:03:25 AM,1
4518,3597,Jim,2021-03-21,2:29:46 PM,1,1,Streaming,75,12:02:42 AM,3
4519,2151,Jim,2021-03-21,2:36:58 PM,0,1,Payment related,42,12:03:25 AM,5
4520,638,Greg,2021-03-21,2:36:58 PM,1,1,Payment related,95,12:04:57 AM,3
4521,3598,Stewart,2021-03-21,3:12:58 PM,1,1,Admin Support,88,12:06:25 AM,3
4522,3599,Joe,2021-03-21,3:12:58 PM,1,1,Technical Support,51,12:02:48 AM,3
4523,2395,Martha,2021-03-21,3:15:50 PM,1,1,Contract related,28,12:00:49 AM,1
4524,2084,Diane,2021-03-21,3:15:50 PM,0,1,Payment related,86,12:06:14 AM,4
4525,2085,Diane,2021-03-21,3:24:29 PM,0,1,Contract related,60,12:03:18 AM,4
4526,2703,Joe,2021-03-21,3:24:29 PM,1,1,Streaming,60,12:04:47 AM,2
4527,4519,Dan,2021-03-21,4:06:14 PM,1,1,Payment related,63,12:01:51 AM,4
4528,4520,Joe,2021-03-21,4:06:14 PM,1,1,Technical Support,23,12:06:21 AM,4
4529,1787,Greg,2021-03-21,4:12:00 PM,0,0,Technical Support,,,
4530,4521,Becky,2021-03-21,4:12:00 PM,1,1,Streaming,100,12:01:48 AM,4
4531,4522,Jim,2021-03-21,4:52:19 PM,1,1,Admin Support,105,12:00:32 AM,4
4532,4523,Greg,2021-03-21,4:52:19 PM,1,1,Technical Support,29,12:02:11 AM,4
4533,212,Becky,2021-03-21,5:26:53 PM,0,0,Admin Support,,,
4534,1909,Stewart,2021-03-21,5:26:53 PM,0,1,Payment related,98,12:04:09 AM,2
4535,4524,Dan,2021-03-21,5:32:38 PM,1,1,Contract related,108,12:05:28 AM,4
4536,1788,Becky,2021-03-21,5:32:38 PM,0,0,Payment related,,,
4537,5211,Stewart,2021-03-21,5:42:43 PM,1,1,Contract related,116,12:06:33 AM,5
4538,4525,Stewart,2021-03-21,5:42:43 PM,1,1,Streaming,78,12:05:30 AM,4
4539,1789,Diane,2021-03-22,9:44:38 AM,0,0,Payment related,,,
4540,3600,Greg,2021-03-22,9:44:38 AM,1,1,Payment related,81,12:03:51 AM,3
4541,2704,Diane,2021-03-22,9:46:05 AM,1,1,Streaming,84,12:00:53 AM,2
4542,4526,Stewart,2021-03-22,9:46:05 AM,1,1,Contract related,24,12:05:34 AM,4
4543,3601,Dan,2021-03-22,10:03:22 AM,1,1,Streaming,114,12:05:43 AM,3
4544,213,Diane,2021-03-22,10:03:22 AM,0,0,Contract related,,,
4545,337,Greg,2021-03-22,10:07:41 AM,0,1,Contract related,32,12:03:11 AM,5
4546,4527,Martha,2021-03-22,10:07:41 AM,1,1,Contract related,16,12:03:10 AM,4
4547,2152,Jim,2021-03-22,10:14:53 AM,0,1,Admin Support,104,12:04:44 AM,5
4548,3602,Stewart,2021-03-22,10:14:53 AM,1,1,Technical Support,40,12:00:53 AM,3
4549,4528,Joe,2021-03-22,11:19:41 AM,1,1,Contract related,80,12:02:47 AM,4
4550,4529,Jim,2021-03-22,11:19:41 AM,1,1,Payment related,88,12:05:10 AM,4
4551,3603,Joe,2021-03-22,12:00:00 PM,1,1,Admin Support,86,12:03:39 AM,3
4552,4530,Martha,2021-03-22,12:00:00 PM,1,1,Streaming,57,12:06:38 AM,4
4553,863,Jim,2021-03-22,12:05:46 PM,1,1,Contract related,96,12:06:10 AM,5
4554,493,Jim,2021-03-22,12:05:46 PM,1,1,Technical Support,72,12:04:20 AM,2
4555,5212,Jim,2021-03-22,12:07:12 PM,1,1,Admin Support,37,12:01:16 AM,5
4556,1790,Jim,2021-03-22,12:07:12 PM,0,0,Technical Support,,,
4557,2396,Martha,2021-03-22,12:46:05 PM,1,1,Technical Support,37,12:00:32 AM,1
