Customer_ID,Location_ID,Status_ID,Churn_reason_ID,Contract_ID,Number_Of_Referrals,Referred_A_Friend,Gender,Age,Married,Dependents,Number_Of_Dependents,Quarter,Tenure_In_Months,Offer,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Revenue,CLTV,Churn_Score,Satisfaction_Score
6025,1575,3,2,3,0,0,Female,61,0,0,0,Q3,25,Offer C,0,Credit Card,24.75,692.1,0,1185.85,4931,94,3
6026,284,3,5,1,1,1,Male,74,1,0,0,Q3,15,None,1,Bank Withdrawal,85.6,1345.55,0,2024.3,4981,83,1
6027,1550,3,17,1,0,0,Female,42,0,0,0,Q3,14,Offer D,0,Bank Withdrawal,75.35,1025.95,0,1288.31,4995,71,2
6028,115,2,,3,6,1,Male,61,1,1,2,Q3,52,Offer B,0,Mailed Check,25.75,1345.85,0,3920.37,4676,21,3
6029,1433,2,,1,0,0,Male,21,0,0,0,Q3,61,Offer B,1,Bank Withdrawal,106.45,6300.15,0,8499.2,4842,65,3
6030,1298,2,,3,1,1,Female,58,1,0,0,Q3,54,Offer B,0,Credit Card,20.05,1102.4,0,2869.28,4212,40,5
6031,188,2,,1,0,0,Female,22,0,0,0,Q3,8,None,1,Bank Withdrawal,73.5,632.2,0,770.6,5777,61,3
6032,639,1,,1,0,0,Male,36,0,0,0,Q3,3,Offer E,1,Bank Withdrawal,77.4,206.15,0,339.41,5528,24,4
6033,728,2,,1,0,0,Female,51,0,0,0,Q3,14,Offer D,1,Credit Card,80.05,1112.3,0,1135.96,4400,53,5
6034,1076,2,,3,0,0,Male,31,0,0,0,Q3,72,Offer A,1,Credit Card,20.8,1521.2,0,3208.16,4626,57,5
6035,1438,2,,1,0,0,Male,62,0,0,0,Q3,35,Offer C,1,Credit Card,96.75,3403.4,0,4928.85,5154,37,3
6036,1538,2,,1,4,1,Male,21,1,0,0,Q3,66,None,0,Bank Withdrawal,63.85,4264.6,0,4770.82,5956,72,3
6037,737,2,,2,7,1,Male,41,1,0,0,Q3,48,Offer B,1,Credit Card,70.55,3420.5,0,5283.86,3997,39,4
6038,797,2,,3,6,1,Female,79,1,1,3,Q3,48,None,1,Bank Withdrawal,104.5,5068.05,0,5711.25,3847,71,3
6039,1501,3,6,2,1,1,Male,34,1,0,0,Q3,21,Offer D,0,Mailed Check,77.5,1625,18.39,2055.58,5353,74,2
6040,1412,1,,3,0,0,Male,37,0,0,0,Q3,1,Offer E,0,Credit Card,20.45,20.45,0,64.27,5925,27,3
6041,571,2,,2,3,1,Female,20,1,1,3,Q3,67,None,1,Credit Card,112.35,7388.45,0,8755.92,5427,46,4
6042,1011,1,,1,0,0,Female,50,0,0,0,Q3,1,None,0,Credit Card,19.8,19.8,0,31.76,3129,22,5
6043,143,3,14,2,4,1,Male,24,1,0,0,Q3,7,Offer E,1,Bank Withdrawal,49.75,331.3,0,584.28,5651,75,1
6044,441,2,,1,0,0,Male,49,0,0,0,Q3,17,Offer D,1,Credit Card,90.95,1612.2,0,2206.86,5687,23,5
6045,537,2,,2,1,1,Male,37,1,0,0,Q3,40,Offer B,1,Bank Withdrawal,106,4178.65,47.02,5310.03,5118,77,5
6046,128,3,2,1,0,0,Male,23,0,0,0,Q3,24,None,1,Mailed Check,89.85,2165.05,0,2836.33,2050,95,3
6047,1413,2,,2,8,1,Male,51,1,0,0,Q3,69,Offer A,1,Credit Card,107.2,7317.1,0,9619.63,5935,51,4
6048,1616,2,,3,7,1,Male,77,1,0,0,Q3,72,None,1,Credit Card,84.8,6141.65,0,6538.37,4240,54,4
6049,1074,1,,1,0,0,Female,57,0,0,0,Q3,1,Offer E,1,Credit Card,19.5,19.5,0,52.52,5279,23,4
6050,1476,2,,2,0,0,Female,40,0,0,0,Q3,36,None,0,Credit Card,54.45,1893.5,0,2827.7,4462,56,3
6051,436,2,,3,1,1,Female,37,1,1,2,Q3,47,None,1,Credit Card,60,2768.65,0,2768.65,3248,48,3
6052,261,2,,1,0,0,Male,48,0,0,0,Q3,16,None,0,Credit Card,19.75,294.9,0,691.54,5433,55,5
6053,1332,2,,2,0,0,Male,27,0,0,0,Q3,17,None,1,Bank Withdrawal,19.65,351.55,0,1163.98,4774,35,5
6054,1132,2,,3,9,1,Female,54,1,1,1,Q3,38,None,1,Credit Card,20.2,746.05,0,1765.97,2631,63,4
6055,698,3,2,1,0,0,Male,65,0,0,0,Q3,1,None,1,Bank Withdrawal,79.1,79.1,0,121.4,5001,92,3
6056,394,3,2,3,0,0,Female,78,1,0,0,Q3,72,None,0,Credit Card,92.45,6440.25,0,8295.69,5697,78,1
6057,1545,2,,1,0,0,Male,51,0,0,0,Q3,50,Offer B,1,Credit Card,35,1782.4,0,1782.4,5629,45,3
6058,49,2,,1,0,0,Female,64,0,0,0,Q3,8,Offer E,0,Bank Withdrawal,75.6,535.55,0,635.15,2934,31,3
6059,268,2,,3,0,0,Male,60,0,0,0,Q3,67,Offer A,0,Bank Withdrawal,50.55,3260.1,0,5442.96,6064,63,5
6060,285,2,,2,1,1,Female,52,1,1,3,Q3,38,Offer C,0,Credit Card,20.3,749.35,10.65,2422.86,4686,51,5
6061,20,2,,3,1,1,Male,24,1,0,0,Q3,70,Offer A,0,Credit Card,64.95,4523.25,42.89,4594.46,5669,78,3
6062,192,2,,1,0,0,Female,47,0,0,0,Q3,41,Offer B,1,Bank Withdrawal,74.65,3090.65,0,4464.93,3859,77,4
6063,178,2,,3,1,1,Male,40,1,1,3,Q3,59,Offer B,1,Credit Card,111.1,6555.2,0,9275.1,4952,76,4
6064,1215,2,,2,0,0,Female,53,0,0,0,Q3,64,Offer B,0,Mailed Check,24.7,1642.75,0,1900.67,5655,32,5
6065,484,3,6,1,0,0,Male,46,0,0,0,Q3,3,Offer E,1,Bank Withdrawal,85.3,264.8,0,307.64,4934,67,1
6066,467,2,,2,5,1,Female,69,1,0,0,Q3,22,Offer D,0,Bank Withdrawal,25.6,548.8,0,884.74,2628,75,4
6067,695,2,,2,0,0,Male,31,0,1,1,Q3,70,None,0,Bank Withdrawal,64.95,4551.5,20.87,6394.03,5392,65,4
6068,1111,2,,2,0,0,Male,50,0,0,0,Q3,43,None,0,Credit Card,94.35,3921.3,0,5693.76,5845,53,3
6069,89,3,2,1,0,0,Female,54,0,0,0,Q3,5,Offer E,1,Mailed Check,50.6,249.95,0,455.45,2353,94,2
6070,1509,3,14,1,0,0,Male,41,0,0,0,Q3,1,Offer E,1,Bank Withdrawal,86.6,86.6,0,92.03,5228,93,3
6071,1593,1,,1,0,0,Female,21,0,0,0,Q3,1,None,0,Credit Card,19.55,19.55,0,24.65,5750,31,3
6072,849,2,,3,1,1,Male,77,1,1,1,Q3,72,Offer A,1,Credit Card,115.75,8399.15,0,10725.31,5168,60,4
6073,1417,2,,3,0,0,Female,45,0,1,2,Q3,18,Offer D,0,Credit Card,25.3,454.65,0,998.61,3416,78,4
6074,1562,2,,2,4,1,Male,59,1,1,3,Q3,38,None,0,Bank Withdrawal,74.05,2802.3,0,3997.4,5975,59,3
6075,1120,3,14,1,2,1,Female,53,1,0,0,Q3,49,None,1,Bank Withdrawal,95.6,4783.5,0,7215.37,5732,69,1
6076,45,1,,2,2,1,Female,57,1,1,2,Q3,2,None,0,Credit Card,20.3,31.9,0,102.74,2843,58,3
6077,186,2,,3,8,1,Male,55,1,1,3,Q3,12,Offer D,1,Bank Withdrawal,25.4,313,0,842.44,2219,71,3
6078,243,3,5,1,0,0,Female,33,0,0,0,Q3,15,None,1,Bank Withdrawal,49.1,679.55,0,825.2,5209,86,1
6079,494,1,,1,0,0,Male,29,0,0,0,Q3,3,None,1,Credit Card,73.6,232.5,0,324.52,5510,53,5
6080,183,2,,3,10,1,Female,64,1,0,0,Q3,71,None,0,Credit Card,64.05,4492.9,0,4827.31,4374,71,4
6081,1232,1,,1,0,0,Female,27,0,0,0,Q3,1,None,0,Bank Withdrawal,20.7,20.7,0,66.56,3061,68,5
6082,287,3,5,1,1,1,Female,75,1,0,0,Q3,34,None,1,Bank Withdrawal,94.25,3217.55,0,3315.47,3369,88,1
6083,245,2,,1,1,1,Female,56,1,0,0,Q3,6,None,1,Bank Withdrawal,90.75,512.25,0,652.35,4297,54,4
6084,1134,3,1,1,2,1,Male,80,1,0,0,Q3,51,Offer B,1,Bank Withdrawal,84.2,4146.05,0,6368.63,6245,74,2
6085,909,2,,3,0,0,Female,79,0,0,0,Q3,26,None,1,Bank Withdrawal,66.05,1652.4,47.73,1919.01,3225,43,5
6086,353,3,6,1,0,0,Female,40,0,0,0,Q3,49,Offer B,1,Credit Card,59.75,2934.3,0,4691.93,6006,78,1
6087,325,3,2,1,2,1,Male,51,1,0,0,Q3,24,Offer C,1,Bank Withdrawal,104.65,2542.45,0,2614.45,4734,72,3
6088,289,2,,3,0,0,Male,62,0,0,0,Q3,69,None,1,Bank Withdrawal,60.05,4176.7,41.21,4135.49,5388,22,3
6089,172,2,,3,0,0,Male,48,0,1,3,Q3,56,Offer B,1,Credit Card,24.8,1424.2,0,2682.52,4262,79,3
6090,1566,3,1,2,0,0,Male,38,0,0,0,Q3,44,Offer B,1,Credit Card,53.95,2375.4,0,2375.4,3051,91,2
6091,1128,2,,2,8,1,Male,32,1,0,0,Q3,47,Offer B,1,Bank Withdrawal,78.9,3650.35,0,5507.79,3817,61,5
6092,979,2,,3,6,1,Female,79,1,0,0,Q3,72,Offer A,1,Credit Card,116.75,8277.05,0,9339.05,5098,68,3
6093,786,2,,1,0,0,Female,35,0,0,0,Q3,18,Offer D,1,Bank Withdrawal,69.8,1221.65,0,1835.81,2421,68,4
6094,719,2,,3,10,1,Male,39,1,0,0,Q3,51,Offer B,1,Bank Withdrawal,75.2,3901.25,0,4410.74,4708,59,3
6095,1070,3,14,3,1,1,Male,71,1,0,0,Q3,66,None,0,Credit Card,79.4,5154.6,0,7286.58,5910,73,1
6096,613,2,,1,0,0,Female,26,0,1,2,Q3,46,None,1,Bank Withdrawal,99.8,4391.25,0,5196.71,2405,46,5
6097,932,2,,2,0,0,Male,40,0,0,0,Q3,9,Offer E,1,Mailed Check,20.15,163.7,0,601.19,4004,70,4
6098,177,3,2,2,0,0,Male,52,0,0,0,Q3,69,Offer A,1,Bank Withdrawal,104.7,7220.35,0,8630.71,6350,71,3
6099,561,3,12,1,1,1,Male,68,1,0,0,Q3,47,None,1,Bank Withdrawal,100.05,4871.05,0,5292.64,5166,91,1
6100,524,3,12,1,0,0,Female,34,0,1,3,Q3,12,None,1,Bank Withdrawal,78.95,927.35,0,1311.43,5806,86,1
6101,1369,2,,3,9,1,Female,26,1,1,3,Q3,72,None,1,Bank Withdrawal,95.9,6954.15,0,7807.35,4213,30,3
6102,418,3,12,1,0,0,Male,39,0,0,0,Q3,4,None,1,Bank Withdrawal,74.4,299.7,0,415.26,3633,69,2
6103,176,3,5,1,1,1,Female,25,1,0,0,Q3,2,None,0,Bank Withdrawal,79.7,165,0,222.72,3039,65,1
6104,1489,3,1,1,0,0,Male,65,0,0,0,Q3,1,Offer E,1,Bank Withdrawal,71.65,71.65,0,100.11,5674,84,2
6105,1225,2,,1,1,1,Male,37,1,0,0,Q3,42,Offer B,1,Bank Withdrawal,40.15,1626.05,0,1626.05,4348,68,4
6106,1139,2,,3,1,1,Male,20,1,1,2,Q3,69,Offer A,1,Bank Withdrawal,81.95,5601.4,0,8993.44,6182,59,5
6107,1180,2,,1,0,0,Male,47,0,0,0,Q3,14,Offer D,1,Bank Withdrawal,55,771.95,0,771.95,4900,23,3
6108,381,2,,2,6,1,Female,43,1,0,0,Q3,66,Offer A,1,Bank Withdrawal,90.55,6130.95,0,6904.47,4958,38,5
6109,636,2,,1,4,1,Male,59,1,1,2,Q3,57,Offer B,1,Bank Withdrawal,74.3,4018.35,0,6935.5,4133,65,5
6110,385,2,,3,0,0,Female,71,0,0,0,Q3,14,None,1,Bank Withdrawal,46.35,672.7,0,672.7,2056,44,4
6111,759,3,3,1,0,0,Male,27,0,0,0,Q3,4,Offer E,1,Bank Withdrawal,29.65,118.5,0,118.5,4207,71,3
6112,670,3,10,2,0,0,Female,68,0,0,0,Q3,60,None,1,Bank Withdrawal,106,6441.4,0,8614.8,5507,78,3
6113,1439,2,,2,0,0,Female,30,0,1,3,Q3,16,Offer D,1,Credit Card,79.5,1264.2,0,1699.88,5040,64,4
6114,1621,1,,1,0,0,Female,47,0,0,0,Q3,2,Offer E,0,Credit Card,54.15,101.65,0,154.25,3527,27,5
6115,697,2,,3,0,0,Female,68,0,0,0,Q3,64,None,0,Credit Card,74.65,4869.35,47.04,6595.11,5113,58,4
6116,1527,2,,3,4,1,Female,25,1,1,2,Q3,71,Offer A,0,Bank Withdrawal,100.45,7159.7,16.12,9426.94,6171,34,3
6117,801,1,,1,0,0,Female,37,0,0,0,Q3,3,None,0,Credit Card,44.75,148.05,0,262.72,3422,20,5
6118,1247,2,,3,1,1,Female,38,1,0,0,Q3,72,Offer A,1,Credit Card,84.4,6096.45,0,6474.45,5046,44,3
6119,1256,2,,1,0,0,Female,54,0,0,0,Q3,26,Offer C,1,Bank Withdrawal,69.5,1800.05,0,2460.45,3866,55,4
6120,566,3,5,1,1,1,Male,27,1,0,0,Q3,1,None,0,Bank Withdrawal,30.2,30.2,0,30.2,2915,90,1
6121,994,2,,2,0,0,Male,42,0,0,0,Q3,52,None,0,Bank Withdrawal,53.75,2790.65,43.12,5238.33,5957,23,3
6122,1504,2,,3,0,0,Male,33,0,0,0,Q3,72,Offer A,0,Bank Withdrawal,113.4,8164.1,0,8348.42,6347,56,3
6123,1613,2,,3,7,1,Female,23,1,1,2,Q3,36,None,1,Credit Card,92.9,3379.25,0,4838.69,3570,77,3
6124,464,2,,1,3,1,Female,50,1,0,0,Q3,46,Offer B,0,Bank Withdrawal,45.55,2062.15,0,2062.15,5565,27,4
6125,563,2,,2,0,0,Male,48,0,0,0,Q3,51,None,0,Credit Card,47.85,2356.75,18.39,4204.45,4138,56,4
6126,1033,2,,1,0,0,Male,52,0,0,0,Q3,4,None,0,Bank Withdrawal,30.5,118.4,0,118.4,3030,29,4
6127,300,3,3,1,0,0,Male,27,0,0,0,Q3,3,None,0,Credit Card,75,209.1,0,312.57,3190,88,1
6128,1546,2,,1,0,0,Female,42,0,0,0,Q3,56,Offer B,1,Bank Withdrawal,105.45,5916.95,0,6056.95,4212,55,3
6129,1566,3,16,1,0,0,Female,75,0,0,0,Q3,16,None,0,Bank Withdrawal,59.4,1023.9,0,1613.18,5556,87,1
6130,1099,2,,2,7,1,Male,30,1,0,0,Q3,44,None,1,Bank Withdrawal,90.65,3974.15,0,5019.15,3786,26,5
6131,840,2,,2,0,0,Male,35,0,0,0,Q3,29,Offer C,1,Bank Withdrawal,58.75,1696.2,0,1978.2,5198,80,3
6132,1186,2,,1,5,1,Male,20,1,1,1,Q3,29,None,1,Mailed Check,20.65,654.85,0,1369.41,4667,72,3
6133,788,3,5,1,0,0,Female,79,0,0,0,Q3,22,None,1,Bank Withdrawal,74.4,1692.6,0,1804.58,2407,81,1
6134,1016,1,,1,0,0,Male,34,0,0,0,Q3,1,Offer E,0,Bank Withdrawal,74,74,0,97.7,4148,34,4
6135,146,2,,2,5,1,Male,26,1,1,2,Q3,29,Offer C,0,Bank Withdrawal,69.05,1958.45,0,3062.75,4459,33,4
6136,800,2,,3,10,1,Female,49,1,1,1,Q3,68,None,0,Credit Card,88,6161.9,0,9160.58,5436,44,3
6137,266,2,,1,1,1,Male,66,1,0,0,Q3,34,None,1,Bank Withdrawal,75.55,2425.4,0,2495.78,5381,22,5
6138,1606,1,,1,0,0,Male,32,0,0,0,Q3,1,None,0,Credit Card,51.25,51.25,0,90.55,4483,57,4
6139,203,3,6,1,0,0,Female,78,0,0,0,Q3,37,Offer C,1,Bank Withdrawal,76.25,2841.55,0,3838.7,5859,91,3
6140,1338,3,17,1,1,1,Male,72,1,0,0,Q3,7,None,1,Credit Card,74.4,527.9,32.46,557.88,4969,96,3
6141,761,2,,3,0,0,Male,36,0,0,0,Q3,51,None,0,Credit Card,20.45,1042.65,0,3461.58,6097,65,4
6142,917,2,,1,0,0,Male,58,0,0,0,Q3,52,None,1,Credit Card,83.8,4331.4,0,4709.24,6339,40,3
6143,248,1,,1,0,0,Male,40,0,0,0,Q3,1,Offer E,1,Bank Withdrawal,44.8,44.8,0,72.26,2269,31,4
6144,901,2,,1,0,0,Male,29,0,0,0,Q3,21,Offer D,1,Credit Card,43.55,1011.5,0,1011.5,5808,63,4
6145,138,2,,3,4,1,Female,26,1,1,3,Q3,70,None,1,Bank Withdrawal,110.2,7689.8,0,8225.5,4098,53,3
6146,816,2,,2,6,1,Female,67,1,0,0,Q3,69,None,0,Credit Card,87.3,6055.55,0,8439.5,4148,69,3
6147,1034,3,5,1,1,1,Female,25,1,0,0,Q3,42,None,1,Bank Withdrawal,94.2,4186.3,0,4473.58,5458,95,1
6148,1221,2,,1,0,0,Female,44,0,0,0,Q3,33,None,1,Bank Withdrawal,100,3320.6,0,3867.41,4643,76,5
6149,374,1,,1,0,0,Male,44,0,0,0,Q3,1,Offer E,1,Credit Card,44.9,44.9,0,60.66,2451,21,3
6150,988,2,,3,2,1,Male,50,1,1,1,Q3,59,None,0,Credit Card,19.85,1188.25,0,3618.46,6144,59,3
6151,1086,1,,1,0,0,Male,50,0,0,0,Q3,2,Offer E,0,Credit Card,24.85,62,0,142.5,5983,57,3
6152,159,2,,1,0,0,Female,24,0,0,0,Q3,4,Offer E,1,Credit Card,82.85,319.6,0,398.96,3154,80,3
6153,1034,3,11,1,1,1,Female,39,1,0,0,Q3,31,None,1,Bank Withdrawal,91.15,2995.45,0,4194.22,5219,83,2
6154,1044,2,,2,6,1,Female,63,1,0,0,Q3,61,Offer B,1,Bank Withdrawal,103.3,6518.35,0,7618.18,5401,27,5
6155,1190,2,,2,0,0,Male,32,0,0,0,Q3,42,None,1,Credit Card,19.55,839.4,12.16,2860.46,5293,43,3
6156,144,3,6,1,0,0,Female,46,0,0,0,Q3,13,None,1,Bank Withdrawal,31.05,347.25,0,347.25,5131,90,2
6157,108,1,,3,0,0,Male,69,0,0,0,Q3,1,Offer E,0,Bank Withdrawal,44,44,0,72.67,4320,46,4
6158,980,3,5,1,0,0,Male,25,0,0,0,Q3,5,None,0,Credit Card,40,223.45,0,223.45,3125,80,1
6159,1500,2,,3,10,1,Female,21,1,1,3,Q3,71,Offer A,0,Credit Card,77.55,5574.35,0,9036.31,5097,27,3
6160,1382,2,,1,0,0,Male,26,0,0,0,Q3,27,None,1,Credit Card,69.05,1793.25,22.72,2714.99,3241,27,5
6161,1471,2,,3,8,1,Male,60,1,1,2,Q3,57,None,0,Credit Card,20.75,1123.15,0,2812.63,4937,68,3
6162,249,2,,3,0,0,Male,51,0,0,0,Q3,37,None,0,Credit Card,35.8,1316.9,0,1416.9,5658,68,3
6163,1152,2,,1,0,0,Male,45,0,0,0,Q3,41,Offer B,1,Bank Withdrawal,74.25,3089.1,0,3133.38,3277,78,3
6164,128,2,,1,7,1,Female,26,1,0,0,Q3,26,None,0,Bank Withdrawal,81.9,2078.55,44.86,2325.67,3350,55,4
6165,1210,2,,1,0,0,Female,20,1,1,2,Q3,10,Offer D,0,Bank Withdrawal,85.95,858.6,0,923.6,4922,20,3
6166,501,2,,1,6,1,Male,21,1,1,1,Q3,31,None,0,Bank Withdrawal,59.7,1825.5,0,2776.27,2425,20,5
6167,159,2,,1,9,1,Male,34,1,0,0,Q3,10,Offer D,1,Credit Card,54.95,568.85,0,787.35,3519,26,3
6168,584,2,,1,6,1,Male,27,1,0,0,Q3,14,None,0,Credit Card,50.2,668.85,0,725.55,4253,48,3
6169,1250,2,,1,0,0,Male,34,0,1,2,Q3,9,Offer E,0,Credit Card,20.4,184.1,0,596.57,4195,67,4
6170,1622,2,,3,5,1,Female,65,1,0,0,Q3,72,Offer A,0,Bank Withdrawal,24.3,1778.7,0,2403.66,4397,55,5
6171,441,2,,2,0,0,Female,55,0,0,0,Q3,42,None,1,Credit Card,67.7,2882.25,0,4533.69,5034,36,4
6172,1485,1,,1,3,1,Female,35,1,0,0,Q3,2,Offer E,0,Credit Card,20.35,41.85,0,52.69,5761,74,4
6173,177,3,5,1,0,0,Male,69,0,0,0,Q3,25,None,1,Bank Withdrawal,89.5,2196.15,0,2657.65,4849,90,1
6174,825,2,,1,0,0,Female,29,0,0,0,Q3,5,None,1,Bank Withdrawal,84,424.75,0,667.2,4456,54,4
6175,838,3,14,1,0,0,Male,62,0,0,0,Q3,1,Offer E,1,Bank Withdrawal,78.95,78.95,0,102.91,2038,75,2
6176,940,3,13,1,0,0,Male,30,0,0,0,Q3,5,None,1,Mailed Check,43.25,219,0,219,5824,67,2
6177,1451,2,,1,9,1,Female,27,1,1,2,Q3,46,None,0,Bank Withdrawal,35.05,1620.25,0,1620.25,4829,33,3
6178,1169,2,,2,0,0,Female,44,0,0,0,Q3,57,None,1,Credit Card,41.1,2258.25,0,2258.25,5281,41,4
6179,1064,2,,2,0,0,Male,79,0,0,0,Q3,21,None,0,Bank Withdrawal,20.5,429.55,0,917.38,5766,62,4
6180,1195,2,,1,0,0,Male,64,0,0,0,Q3,4,Offer E,0,Credit Card,25.25,101.9,0,116.66,3962,43,5
6181,1047,2,,3,7,1,Female,29,1,0,0,Q3,65,Offer B,0,Bank Withdrawal,19.35,1319.95,0,4482.85,5076,71,3
6182,1000,2,,2,2,1,Male,49,1,1,3,Q3,19,Offer D,0,Credit Card,19.9,357.7,0,974.63,5964,29,5
6183,21,1,,1,0,0,Male,56,0,0,0,Q3,1,None,0,Credit Card,20.05,20.05,0,33.56,2067,79,5
6184,1579,3,3,1,1,1,Male,80,1,0,0,Q3,51,Offer B,1,Bank Withdrawal,93.8,4750.95,0,5880.09,4788,83,1
6185,1275,2,,3,1,1,Male,38,1,0,0,Q3,72,None,0,Credit Card,24.8,1874.3,16.26,2845.88,6251,71,3
6186,228,2,,3,1,1,Female,38,1,1,2,Q3,70,Offer A,0,Bank Withdrawal,19.8,1378.75,0,4769.55,5169,22,4
6187,11,2,,1,7,1,Female,56,1,0,0,Q3,28,None,0,Credit Card,89.9,2433.5,0,3360.02,3676,55,4
6188,1562,2,,2,7,1,Male,70,1,0,0,Q3,71,None,1,Bank Withdrawal,92,6585.2,0,9183.8,4322,66,3
6189,1611,2,,2,1,1,Male,28,1,0,0,Q3,5,None,0,Credit Card,20.1,85.1,0,111.1,2894,42,3
6190,1451,3,3,1,0,0,Female,61,0,0,0,Q3,4,None,1,Bank Withdrawal,79,303.15,0,413.43,2085,69,3
6191,515,2,,3,5,1,Male,73,1,0,0,Q3,69,None,1,Bank Withdrawal,95.35,6382,0,9825.79,6132,21,3
6192,1563,2,,3,5,1,Female,33,1,1,3,Q3,57,Offer B,0,Bank Withdrawal,19.5,1167.6,19.89,3549.69,5864,45,3
6193,1011,2,,1,0,0,Female,53,0,0,0,Q3,68,None,0,Bank Withdrawal,44.95,3085.35,0,3085.35,5750,63,3
6194,1339,1,,1,0,0,Male,55,0,0,0,Q3,1,None,1,Credit Card,49.8,49.8,0,88.01,2978,24,3
6195,174,2,,2,7,1,Female,80,1,1,1,Q3,71,None,0,Bank Withdrawal,69.2,4982.5,0,8432.39,5546,65,4
6196,883,3,13,1,0,0,Male,41,0,0,0,Q3,44,None,0,Bank Withdrawal,100.55,4398.15,0,6286.63,3486,81,2
6197,1450,2,,2,10,1,Female,37,1,0,0,Q3,27,None,1,Credit Card,20.55,583.3,0,1149.22,2269,31,4
6198,898,2,,3,6,1,Male,21,1,0,0,Q3,71,Offer A,1,Credit Card,79.1,5564.85,0,7554.27,5872,29,5
6199,418,2,,2,2,1,Female,44,1,0,0,Q3,63,Offer B,1,Credit Card,99.65,6311.2,0,6401.29,4572,79,3
6200,633,3,14,1,0,0,Female,20,0,0,0,Q3,17,None,1,Credit Card,64.7,1093.1,0,1782.45,3022,74,1
6201,1205,2,,3,8,1,Male,40,1,0,0,Q3,72,None,0,Credit Card,25.4,1797.1,0,2095.9,6011,46,5
6202,353,3,14,1,0,0,Female,40,0,0,0,Q3,9,None,1,Bank Withdrawal,44.2,403.35,0,780.63,2029,87,2
6203,122,1,,3,7,1,Male,76,1,0,0,Q3,1,None,0,Bank Withdrawal,74.3,74.3,0,92.14,2968,47,5
6204,1281,3,6,1,1,1,Female,77,1,0,0,Q3,1,Offer E,1,Bank Withdrawal,90.6,90.6,0,103.62,2905,93,2
6205,810,2,,3,10,1,Female,65,1,0,0,Q3,65,Offer B,1,Credit Card,105.85,6725.5,0,9097.35,4872,80,4
6206,1621,2,,2,0,0,Female,36,1,0,0,Q3,52,Offer B,1,Mailed Check,64.3,3410.6,0,3630.04,4405,73,4
6207,520,2,,1,0,0,Female,28,0,0,0,Q3,9,None,1,Bank Withdrawal,74.85,708.2,0,825.65,5770,66,3
6208,1512,3,1,1,0,0,Male,78,0,0,0,Q3,1,None,1,Bank Withdrawal,39.65,39.65,0,59.65,5433,91,3
6209,1478,2,,2,10,1,Male,38,1,1,1,Q3,21,None,0,Credit Card,19.8,350.1,0,728.1,3243,47,3
6210,986,2,,3,5,1,Male,23,1,1,2,Q3,63,None,0,Credit Card,24.65,1574.5,0,3396.46,4392,40,4
6211,177,3,2,1,0,0,Female,53,0,0,0,Q3,6,None,1,Bank Withdrawal,90.1,521.3,0,528.2,5656,71,1
6212,336,2,,1,0,0,Female,42,0,0,0,Q3,25,Offer C,1,Credit Card,19.2,532.1,0,682.1,2159,23,4
6213,1597,2,,3,0,0,Female,64,0,0,0,Q3,66,Offer A,1,Mailed Check,47.4,3177.25,0,3177.25,6435,27,3
6214,1449,2,,1,0,0,Male,50,0,0,0,Q3,44,None,1,Credit Card,90.4,4063,0,6039.48,4751,63,4
6215,1593,2,,2,0,0,Male,62,0,0,0,Q3,60,None,0,Credit Card,79,4801.1,0,6908.9,4807,43,3
6216,449,3,9,1,0,0,Female,34,0,0,0,Q3,18,None,1,Bank Withdrawal,99.85,1776.95,0,2433.77,3068,91,1
6217,710,2,,1,9,1,Female,22,1,0,0,Q3,60,None,1,Bank Withdrawal,99.8,5985.75,0,8054.55,6213,38,4
6218,1226,3,2,1,0,0,Male,42,0,0,0,Q3,11,None,0,Credit Card,23.15,245.2,0,585.21,5671,65,1
6219,1,2,,2,0,0,Male,46,0,0,0,Q3,59,None,1,Bank Withdrawal,61.35,3645.5,0,4217.8,6250,27,3
6220,1571,2,,1,0,0,Male,58,0,0,0,Q3,12,None,1,Bank Withdrawal,49.05,593.05,29.32,1101.09,4244,70,5
6221,1385,2,,3,1,1,Female,23,1,0,0,Q3,8,Offer E,0,Credit Card,65.5,564.35,0,753.79,2985,72,3
6222,521,2,,1,0,0,Female,35,0,0,0,Q3,28,Offer C,1,Credit Card,29.75,790.7,0,790.7,5463,67,5
6223,89,2,,1,0,0,Female,56,0,1,1,Q3,12,None,1,Bank Withdrawal,84.05,966.55,0,1180.75,4621,77,4
6224,1354,2,,1,9,1,Female,62,1,1,2,Q3,30,None,1,Bank Withdrawal,107.5,3242.5,0,3979.3,3094,51,4
6225,1354,3,5,1,0,0,Male,65,0,0,0,Q3,12,Offer D,1,Credit Card,83.8,1029.75,44.58,1408.73,5565,78,1
6226,1187,1,,1,0,0,Female,44,0,0,0,Q3,2,Offer E,0,Credit Card,49.2,103.7,0,162.26,2342,75,5
6227,718,3,13,1,0,0,Male,25,0,0,0,Q3,3,Offer E,0,Credit Card,55.15,159.15,0,227.46,5698,78,2
6228,1243,2,,1,0,0,Female,59,0,0,0,Q3,41,Offer B,1,Bank Withdrawal,40.35,1677.85,0,1677.85,2454,79,5
6229,1569,2,,3,1,1,Female,36,1,1,3,Q3,55,Offer B,1,Credit Card,25.65,1388,0,1467.2,4466,42,5
